stop_id,stop_name,stop_desc,stop_lat,stop_lon,stop_url,location_type,parent_station
2411,Valea Sapunului 1,Shopping City,45.77910344904,24.170316159725,https://tursib.ro/statii/2411,0,
2413,Lidl Arhitectilor 2,,45.761202,24.145017,https://tursib.ro/statii/2413,0,
2414,Neculce 2,,45.795458893511,24.139902591705,https://tursib.ro/statii/2414,0,
2415,Kaufland Arhitectilor 1,,45.770613821682,24.146664105356,https://tursib.ro/statii/2415,0,
2416,Cartierul Primăverii 2,,45.753647767107,24.143570009619,https://tursib.ro/statii/2416,0,
2417,Aeroport Terminal,,45.78945650063,24.093851745129,https://tursib.ro/statii/2417,0,
2418,Viitorului Blocuri 1,,45.80708826766,24.160910658538,https://tursib.ro/statii/2418,0,
2420,Calea Turnisorului 2,,45.799700341132,24.130539335311,https://tursib.ro/statii/2420,0,
2421,Cartierul Primăverii 1,,45.754263252467,24.143781065941,https://tursib.ro/statii/2421,0,
2422,Viitorului Blocuri 2,,45.806565215337,24.161466211081,https://tursib.ro/statii/2422,0,
2423,Tractorului,,45.808813978292,24.131529405713,https://tursib.ro/statii/2423,0,
2424,Zavoi 4,,45.776704296871,24.107025749981,https://tursib.ro/statii/2424,0,
2425,Moara de scoarță 2,,45.80494484379,24.152945503593,https://tursib.ro/statii/2425,0,
2426,Kogălniceanu 3,,45.801130602755,24.13487110287,https://tursib.ro/statii/2426,0,
2427,Odu 2,,45.796942092808,24.109316021204,https://tursib.ro/statii/2427,0,
2506,Poplaca Zona Industrială,,45.734305062457,24.053477793932,https://tursib.ro/statii/2506,0,
2507,Poplaca Școala 2,,45.728968723153,24.050050936639,https://tursib.ro/statii/2507,0,
2508,Poplaca,,45.727912253799,24.04831957072,https://tursib.ro/statii/2508,0,
2509,Poplaca Școala 1,,45.728815660377,24.050012379885,https://tursib.ro/statii/2509,0,
2510,Parc Reșița,,45.807940612733,24.165961258113,https://tursib.ro/statii/2510,0,
2511,Vadului,,45.808389566875,24.16943103075,https://tursib.ro/statii/2511,0,
2512,Cristian,,45.773645111219,24.023110661656,https://tursib.ro/statii/2512,0,
2513,Cristian - Bariera 1,,45.77737822119,24.027581065893,https://tursib.ro/statii/2513,0,
2514,Cristian - Primărie 1,,45.780701891177,24.028398469091,https://tursib.ro/statii/2514,0,
2515,Cristian - Posta 1,,45.785389860468,24.029186367989,https://tursib.ro/statii/2515,0,
2516,Cristian 1,,45.788014951083,24.030944555998,https://tursib.ro/statii/2516,0,
2517,Cristian 2,,45.788024770392,24.03080239892,https://tursib.ro/statii/2517,0,
2518,Cristian - Posta 2,,45.7854032,24.0289413,https://tursib.ro/statii/2518,0,
2519,Cristian - Primărie 2,,45.780720597074,24.028060510755,https://tursib.ro/statii/2519,0,
2520,Cristian - Bariera 2,,45.777344080876,24.027443602681,https://tursib.ro/statii/2520,0,
2521,Roșia,,45.817042152984,24.309823215008,https://tursib.ro/statii/2521,0,
2522,Nou,,45.825748999916,24.281002879143,https://tursib.ro/statii/2522,0,
2523,Daia 1,,45.8012215,24.284074,https://tursib.ro/statii/2523,0,
2524,Daia DJ106 - 1,,45.794878693542,24.257013201714,https://tursib.ro/statii/2524,0,
2525,Daia DJ106 - 2,,45.794817447262,24.256795942783,https://tursib.ro/statii/2525,0,
